file,documentID,instanceID,parentDocumentID,parentInstanceID
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1111.jpg,adobe:docid:photoshop:a3163ce6-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1112.jpg,adobe:docid:photoshop:a40c4211-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1113.jpg,adobe:docid:photoshop:a40c4217-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1114.jpg,adobe:docid:photoshop:a574e252-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1115.jpg,adobe:docid:photoshop:a574e258-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1116.jpg,adobe:docid:photoshop:a6ae23c3-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1117.jpg,adobe:docid:photoshop:a6ae23c9-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1118.jpg,adobe:docid:photoshop:a8184b34-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1119.jpg,adobe:docid:photoshop:a8184b3a-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1120.jpg,adobe:docid:photoshop:a980eb75-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1121.jpg,adobe:docid:photoshop:aaec9a10-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1122.jpg,adobe:docid:photoshop:aaec9a16-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1123.jpg,adobe:docid:photoshop:abe11811-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1124.jpg,adobe:docid:photoshop:abe11817-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1125.jpg,adobe:docid:photoshop:ad4fd512-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1126.jpg,adobe:docid:photoshop:ad4fd518-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1127.jpg,adobe:docid:photoshop:ae7b55d3-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1128.jpg,adobe:docid:photoshop:ae7b55d9-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1129.jpg,adobe:docid:photoshop:afe57d44-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1130.jpg,adobe:docid:photoshop:afe57d4a-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1131.jpg,adobe:docid:photoshop:b14fa4b5-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1132.jpg,adobe:docid:photoshop:b2b844f0-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1133.jpg,adobe:docid:photoshop:b2b844f6-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1134.jpg,adobe:docid:photoshop:b3acc2f1-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1135.jpg,adobe:docid:photoshop:b3acc2f7-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1136.jpg,adobe:docid:photoshop:b5187192-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1137.jpg,adobe:docid:photoshop:b5187198-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1138.jpg,adobe:docid:photoshop:b64b9643-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1139.jpg,adobe:docid:photoshop:b64b9649-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1140.jpg,adobe:docid:photoshop:b7b5bdb4-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1141.jpg,adobe:docid:photoshop:b7b5bdba-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1142.jpg,adobe:docid:photoshop:b93b6685-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1143.jpg,adobe:docid:photoshop:bac5a4e0-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1144.jpg,adobe:docid:photoshop:bac5a4e6-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1145.jpg,adobe:docid:photoshop:bbbbaa11-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1146.jpg,adobe:docid:photoshop:bbbbaa17-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1147.jpg,adobe:docid:photoshop:bd2758b2-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1148.jpg,adobe:docid:photoshop:bd2758b8-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1149.jpg,adobe:docid:photoshop:be58f633-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1150.jpg,adobe:docid:photoshop:be58f639-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1151.jpg,adobe:docid:photoshop:bfc4a4d4-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1152.jpg,adobe:docid:photoshop:bfc4a4da-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1153.jpg,adobe:docid:photoshop:c12d4515-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1154.jpg,adobe:docid:photoshop:c298f3b0-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1155.jpg,adobe:docid:photoshop:c298f3b6-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1156.jpg,adobe:docid:photoshop:c38ef8e1-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1157.jpg,adobe:docid:photoshop:c38ef8e7-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1158.jpg,adobe:docid:photoshop:c4faa782-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1159.jpg,adobe:docid:photoshop:c4faa788-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1160.jpg,adobe:docid:photoshop:c62936a3-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1161.jpg,adobe:docid:photoshop:c62936a9-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1162.jpg,adobe:docid:photoshop:c791d6e4-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1163.jpg,adobe:docid:photoshop:c791d6ea-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1164.jpg,adobe:docid:photoshop:c8f5e195-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1165.jpg,adobe:docid:photoshop:ca693420-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1166.jpg,adobe:docid:photoshop:ca693426-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1167.jpg,adobe:docid:photoshop:cb686471-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1168.jpg,adobe:docid:photoshop:cb686477-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1169.jpg,adobe:docid:photoshop:ccd41312-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1170.jpg,adobe:docid:photoshop:ccd41318-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1171.jpg,adobe:docid:photoshop:ce05b093-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1172.jpg,adobe:docid:photoshop:ce05b099-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1173.jpg,adobe:docid:photoshop:cf72e664-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1174.jpg,adobe:docid:photoshop:cf72e66a-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1175.jpg,adobe:docid:photoshop:d0dd0dd5-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1176.jpg,adobe:docid:photoshop:d24a43a0-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1177.jpg,adobe:docid:photoshop:d24a43a6-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1178.jpg,adobe:docid:photoshop:d33ec1a1-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1179.jpg,adobe:docid:photoshop:d33ec1a7-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1180.jpg,adobe:docid:photoshop:d4ad7ea2-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1181.jpg,adobe:docid:photoshop:d4ad7ea8-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1182.jpg,adobe:docid:photoshop:d6192d43-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1183.jpg,adobe:docid:photoshop:d6192d49-3749-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/01_FallingSpheres/FallingSpheres_jpg/fallingSpheres_1184.jpg,adobe:docid:photoshop:d787ea44-3749-11db-a3af-c7ffb33ab224,,,
